date,regulation,source,ingested_at,pokemon_name,item_name,usage_raw
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,widelens,6.969126994049724e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,psychicseed,3.053315140635265
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,redcard,0.004444088135637458
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,shellbell,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,figyberry,1.468715904451301e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,focussash,0.0010342342321577602
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,mysticwater,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,quickclaw,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,roseliberry,0.01506126652529588
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,heatrock,9.390577759837981e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,mentalherb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,bigroot,0.0005799028799275963
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,ironball,5.526623603202552e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,powerherb,0.00035877709779164046
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,abilityshield,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,marangaberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,blunderpolicy,2.0719820077952367e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,choicescarf,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,focussash,3.43829565725098
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,lifeorb,3.3470577764864853
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,choiceband,0.3692721757383889
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,assaultvest,0.7322786499667242
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,blunderpolicy,1.9499833414649004e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,clearamulet,0.12006529517941972
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,choicescarf,0.0822086411691933
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,loadeddice,0.10338706526772984
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,widelens,5.551115123125783e-17
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,rockyhelmet,0.0024586756939924403
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,brightpowder,2.8495257264893326e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,softsand,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,leftovers,0.0008267808127525034
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,safetygoggles,0.18221283727426035
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,covertcloak,0.08026228491766563
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,toxicorb,8.490139369321525e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,sitrusberry,1.4381516852846055e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,lumberry,5.551115123125783e-17
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,airballoon,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,kingsrock,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,nothing,6.8833827526759706e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,weaknesspolicy,0.00011837161802269458
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,poweranklet,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,nevermeltice,0.0003714634800118799
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,mirrorherb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,adrenalineorb,1.6935458591049724e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,expertbelt,0.26001716609761166
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,zoomlens,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,earthplate,1.954383876956456e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,icicleplate,0.0013630612911576523
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,heavydutyboots,0.00253711856909683
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,damprock,1.2398721395562293
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,rockyhelmet,0.017657602617131174
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,leftovers,3.1618707655609097
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,covertcloak,0.4991351595484403
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,lifeorb,0.06586506849329421
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,choicespecs,0.2519464223135725
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,safetygoggles,0.07023949782376215
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,assaultvest,0.001654666917038472
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,sitrusberry,2.469866377148935
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,mysticwater,0.0973462359217484
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,widelens,0.011653537363866817
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,ejectbutton,0.07354010246291942
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,weaknesspolicy,0.002130914997382327
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,focussash,0.14347025146087755
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,mentalherb,0.03894760754207233
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,zoomlens,3.885780586188048e-16
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,roomservice,0.0005266107291579947
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,abilityshield,0.0020430882184511723
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,choicescarf,0.3180430941374816
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,eviolite,9.103828801926284e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,quickclaw,8.619049918223709e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,shedshell,1.9929716399413877e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,ejectpack,2.946354248356542e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,choiceband,3.194444708753963e-12
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,aguavberry,0.079094713959029
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,blunderpolicy,0.17697814642428789
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,redcard,0.0036905292035215864
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,rindoberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,nothing,0.024846964187677123
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,salacberry,9.894229879847671e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,throatspray,0.008251321051673532
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,clearamulet,0.029790851505387794
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,earthplate,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,wacanberry,0.00029206102047385496
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,expertbelt,0.0017514687003038487
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,whiteherb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,chestoberry,0.011979145531484436
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,splashplate,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,iapapaberry,5.083213539719411e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,brightpowder,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,custapberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,shellbell,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,airballoon,0.0002636858948051879
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,kingsrock,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,lumberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,ironball,1.066262315163602e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,grassyseed,0.022158433188633864
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,wiseglasses,2.480539258664649e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,focusband,0.0005898580823720523
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,powerherb,1.6584801439234464e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,protectivepads,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,normalgem,6.120729201253283e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,clearamulet,0.7262454290678368
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,leftovers,0.32556177516922896
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,safetygoggles,0.34418380649707364
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,sitrusberry,1.2711856363556273
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,lifeorb,0.03377105844548217
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,mentalherb,0.0007429981174346678
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,weaknesspolicy,5.7452248625189384e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,assaultvest,5.209429478388252
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,ironplate,0.0010168739630716517
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,metalcoat,0.03170313036348432
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,focussash,0.0443333084452035
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,fairyfeather,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,rockyhelmet,0.6070770283263838
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,airballoon,0.02476030263025808
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,covertcloak,0.21160676980234422
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,lumberry,0.011039476395857672
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,nothing,2.7600159996366003e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,ejectbutton,0.007091545390951859
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,loadeddice,2.9122941334613905e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,kingsrock,1.0158540675320182e-14
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,colburberry,1.6327218367806484e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,expertbelt,0.00017877927898701795
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,roomservice,0.002453229505950172
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,choiceband,0.002361116979146316
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,mirrorherb,9.035498522158569e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,muscleband,3.6837489998942097e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,normalgem,0.00027308936247172344
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,lightclay,2.7173791050660867e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,shedshell,4.978628620477821e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,redcard,4.6629367034256575e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,grassyseed,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,aguavberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,bignugget,0.00020091862428306406
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,abilityshield,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,widelens,2.4868995751603507e-14
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,choicescarf,1.1600228277952596e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,shucaberry,0.019333462542625468
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,heavydutyboots,7.87720552768989e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,pixieplate,1.7741807918247865e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,metronome,6.49879673791931e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,wikiberry,0.00013386120253577882
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,ejectpack,3.4464032090397723e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,starfberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,electricseed,0.003934270731199452
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,occaberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,salacberry,8.73736494266808e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,razorclaw,1.627000031589887e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,lifeorb,0.20227142063698594
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,adrenalineorb,1.0005504840204793e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,fairyfeather,0.019714164126393152
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,sitrusberry,0.003860605888099611
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,choicescarf,0.2510677559544797
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,leftovers,0.03340187822852242
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,choicespecs,0.8919080785034528
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,charcoal,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,covertcloak,0.08557234148130394
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,aguavberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,wiseglasses,1.6190271345806195e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,nothing,7.1608725577543275e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,safetygoggles,0.08397228040729776
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,throatspray,0.0014984276011965614
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,grassyseed,5.879686132415074e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,assaultvest,0.04343525893910222
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,psychicseed,0.0056682766984991195
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,focussash,0.4751408572813614
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,mindplate,4.145605465771807e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,pixieplate,5.150063517056491e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,ironball,4.123315700782504e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,shellbell,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,expertbelt,6.661338147750939e-16
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,mentalherb,0.020226821336196465
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,weaknesspolicy,1.2338096952446698e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,rockyhelmet,1.5423617522047905e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,magoberry,1.1102230246251565e-16
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,salacberry,1.5033326554170223e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,mistyseed,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,lightclay,0.018992166960255963
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,metronome,0.0016105580767800665
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,clearamulet,4.959390054182222e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,flameorb,4.564510112659015e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,ejectbutton,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,petayaberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,roomservice,0.003935973772324408
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,widelens,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,twistedspoon,6.670200627658241
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,rarebone,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,redcard,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,mirrorherb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,choiceband,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,zoomlens,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,ejectpack,5.560244278246529e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,abilityshield,1.4577228313328305e-12
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,babiriberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,powerherb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,wikiberry,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,griseousorb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,toxicorb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,choicespecs,0.4265061297902721
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,boosterenergy,8.288627356171512
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,assaultvest,0.002728948399718212
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,airballoon,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,safetygoggles,3.1086244689504383e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,covertcloak,0.04523160085418648
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,choiceband,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,lifeorb,0.04388487578764505
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,clearamulet,5.989561624453188e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,earthplate,3.529576478700225e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,focussash,0.0012012211621892366
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,rockyhelmet,5.312417172831374e-14
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,choicescarf,0.07022696253185773
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,shucaberry,0.01041993475024755
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,sitrusberry,0.00017983495072937394
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,magnet,8.029597757347462e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,widelens,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,mentalherb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,ironball,3.537011748488972e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,zapplate,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,wiseglasses,0.037380223815278946
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,weaknesspolicy,7.821771008664768e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,blunderpolicy,2.653433028854124e-14
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,leftovers,1.1219247753047057e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,aguavberry,7.438494264988549e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,abilityshield,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,expertbelt,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,heavydutyboots,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,grassyseed,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,ejectbutton,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,adrenalineorb,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,softsand,3.5303379936069135e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,lightclay,2.6482931403393195e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,nothing,1.8765114462304666e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,leftovers,5.144048630695745
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,nevermeltice,0.0020855016229001655
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,rockyhelmet,5.892208590024817e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,safetygoggles,0.003299049220426342
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,sitrusberry,2.9748243784169857
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,heavydutyboots,0.0014293024185207948
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,covertcloak,0.004219558529827694
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,aguavberry,2.133682119875857e-12
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,assaultvest,1.1113553133323961e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,grassyseed,0.013955563058609899
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,bindingband,4.110989326733261e-12
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,focussash,0.0535482815945974
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,throatspray,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,weaknesspolicy,0.03168731550616127
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,choicescarf,0.005066120758920045
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,lifeorb,0.031899502066063234
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,occaberry,2.5117197210988707e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,mentalherb,0.00020815803862067606
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,widelens,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,choicespecs,0.004526563367419745
